Sentence,Label
/me works out more what your code does and screams in agony.,0
"Got a spite downvote, it's still a valid question.",0
"Why would you want to do that?? No offense, but that is the most annoying and useless 'feature' ever!",0
This is a horrible solution. It will silently fail for floats. It also lacks parentheses.,0
Using it is painfully easy to access movies from the IMDB site: However I see no way to get the picture or thumbnail of the movie cover. Suggestions?,0
"One of the IIS developers has an excellent walkthrough here: However, for the love of god why?",0
Make a custom button: That'll get rid of that annoying border! ;-),0
IMO it is painful to debug as you tend to have no intermediary variables for inspection.,0
"no, it is extremely bad idea.",0
Is there a way to run a specific Ant task via the keyboard? I have a rsync to dev task that I run a lot and running to the mouse to double-click is a pain.,0
"I've tried with Postsharp, but their current implementation targets 2.0, and it's getting painful to make it work. Should I roll out my own AoP implementation (I'm thinking of a very VERY basic and utilitarian implementation here) Or there is an alternative I'm not aware of?",0
I have a column containing the strings 'Operator (1)' and so on until 'Operator (600)' so far. I want to get them numerically ordered and I've come up with which is very very ugly. Better suggestions?,0
-1 This isn't language agnostic.,0
I see Microsoft is still at it with their horrible magic version control stuff...,0
more than 7? How about more than 2 or 3? Remembering the argument ordering in constructors is a real pain.,0
"@Michael: dude, I feel your pain (since my HOWTO search led me here).",0
"Background: I'm currently debugging an application written over a custom-built GUI framework in C++. I've managed to pin down most bugs, but the bugs I'm having the most trouble with tend to have a common theme. All of them seem to be to do with the screen refreshing, redrawing or updating to match provided data. This is a pain to debug, because I can't break on every refresh, and most of this stuff is time-sensitive, so breakpoints occasionally ""fix"" the bug. Q: Does anyone have any tips for debugging Windows-based GUIs, especially regarding the refreshing of individual components?",0
"Something that has always bugged me is how unpredictable the method in Javascript is. In my experience, the timer is horribly inaccurate in a lot of situations. By inaccurate, I mean the actual delay time seems to vary by 250-500ms more or less. Although this isn't a huge amount of time, when using it to hide/show UI elements the time can be visibly noticeable. Are there any tricks that can be done to ensure that performs accurately (without resorting to an external API) or is this a lost cause?",0
